task,seq_idx,action_shuffle_ratio,u_r_norm,u_f_norm,u_s_norm,rollout_psnr_gain_db
finger-turn-hard,4,4.499948599790321,0.6130605070616656,0.18709966413260842,0.2175301439714759,-2.6600810481253454
finger-turn-hard,5,6.947757131052459,0.5652680030469464,0.19321250470986406,0.23060072637846246,4.265998296660193
finger-turn-hard,6,13.781930832655116,0.5537608324220229,0.17933059523786643,0.2108379379335131,7.8798374365190575
finger-turn-hard,7,6.651546039746253,0.7396352193864255,0.2634179268900823,0.2998523515567738,3.609847986441771
finger-turn-hard,8,7.168728749685514,0.5669441661639419,0.2065653943636597,0.2671503629172047,11.14145154217194
finger-turn-hard,9,11.272477481964227,0.5370075697274291,0.1902873304461418,0.22604401802010374,0.187704335930718
finger-turn-hard,10,3.1068608810165785,0.6933377548968962,0.22467868406602262,0.25119802303452643,6.599372265500705
finger-turn-hard,11,14.031844018303252,0.5897231617824426,0.2224197011037078,0.27665692691889165,8.918259395454154
finger-turn-hard,12,3.1024748983776105,0.6303574538298221,0.1898917391884309,0.20044620084586037,4.528868600810259
finger-turn-hard,13,4.2374780712925055,0.588375673551159,0.1983567111943995,0.22717969312421635,2.46934607001171
finger-turn-hard,14,3.4934660676059615,0.6225280039912724,0.19733868432827043,0.2577069520381816,5.634883153749946
finger-turn-hard,15,2.6349259575663324,0.5171108307201775,0.17825469125458895,0.21998658001739851,2.663550779773608
finger-turn-hard,16,10.510167725519253,0.5241903134384037,0.17049485861226762,0.2033353260365608,12.447414794007955
finger-turn-hard,17,3.77750044746725,0.753773522403052,0.22529338220365244,0.2519968262788386,-0.9770796785109432
finger-turn-hard,18,4.4937796295751005,0.5005941818077321,0.17485093206284277,0.22366133843007993,6.377305344409429
finger-turn-hard,19,4.413570944923862,0.4807702728625478,0.17276002249921155,0.20874836349665493,5.146549566007003
finger-turn-hard,20,9.380547652276727,0.5717321773756069,0.19015750894692426,0.23489785300836108,6.952165817989954
finger-turn-hard,21,2.0512751394864943,0.6085579517806774,0.20848068687000998,0.22274579844390416,1.8438466333406467
finger-turn-hard,22,3.120352605760838,0.44780673641663926,0.15285807681448987,0.17928133707224486,4.36744221642644
finger-turn-hard,23,5.0658168042362295,0.5445251266567478,0.19138522884973824,0.2138943909030388,2.1036876845488024
finger-turn-hard,24,6.682899939150987,0.5118485026925904,0.17497233930780864,0.20146695712772017,1.1685360672002858
finger-turn-hard,25,1.0,0.656507004801647,0.20567410644289866,0.24969770553253154,5.597636261002158
finger-turn-hard,26,3.9101134773775965,0.4592048518884636,0.1626025509367037,0.1857693150360622,4.313193999338761
finger-turn-hard,27,5.255098443515562,0.6642863450504356,0.2061051823272089,0.259299321925939,-0.2812954724358221
finger-turn-hard,28,4.5707890007077,0.8709141378842657,0.26800150797049893,0.31202338990635287,4.0280838558087915
finger-turn-hard,29,4.861930312018997,0.47803424294623825,0.174433491080652,0.19058921603720866,3.1716579346631733
finger-turn-hard,30,4.731220671033345,0.5640196826477828,0.18797933364021785,0.20487675223699892,7.134607979747379
finger-turn-hard,31,7.49812561184147,0.7521335938029184,0.2502003184106055,0.3271794584772451,0.7366242759793273
finger-turn-hard,32,3.3376964462897294,0.4431708736786476,0.15012902932863126,0.1824198485702718,4.8647515722462025
finger-turn-hard,33,7.818496802344388,0.8676253411396581,0.28153072871031115,0.3106513781544552,0.4875231719375748
finger-turn-hard,34,6.163436861498206,0.6135423277259651,0.2079441010522139,0.2575464802541729,8.956806956788196
finger-turn-hard,35,5.395652364747917,0.49177234310867723,0.18185187961961852,0.19211225637633653,1.6195385704211134
finger-turn-hard,36,2.5925267159823115,0.6266104411288704,0.2081292629593231,0.2127680345972515,-0.5764047747898218
finger-turn-hard,37,6.422963631505445,0.5755368237965284,0.18083732631421523,0.225297129070693,2.489005299101933
finger-turn-hard,38,2.383130406882952,0.5521132395749896,0.18934917433172224,0.21189793963112588,9.60394775071154
finger-turn-hard,39,2.2384923897968587,0.5490212094464406,0.1995442445043835,0.2198851428056265,4.95519326471031
finger-turn-hard,40,4.374209647188313,0.585917667649589,0.20130430438239122,0.22732793142076324,5.786770496127616
finger-turn-hard,41,4.537210985766568,0.40770055239270053,0.1450823947873444,0.1932199979421413,0.9726238402081115
finger-turn-hard,42,4.350371914178828,0.4650696942239731,0.15651816307309016,0.18294652575165957,7.409973180150182
finger-turn-hard,43,13.02368492944348,0.636102283101108,0.21159000721065785,0.23644842414886286,5.618601952480461
finger-turn-hard,44,4.8768663310236455,0.5359567162882672,0.19449388504480508,0.2069423274670165,5.36273039353738
finger-turn-hard,45,5.095993430693385,0.6207120929976201,0.20186698388295837,0.2407261026456672,8.978379536539407
finger-turn-hard,46,7.515844115073046,0.5150129494167297,0.16826765692739146,0.2032089868716691,6.238106136665163
finger-turn-hard,47,3.931550962363854,0.7011429133419337,0.22735621956494032,0.254430983844686,3.9301394642905123
fish-swim,0,1.5241584195172826,6.595007584286863,1.5397855691259696,2.2596551801457556,-7.241469561598265
fish-swim,1,1.0317828239941411,1.838834390235726,0.4762893358513352,0.746532034305309,-0.2994754771036874
fish-swim,2,1.046034920352464,4.643412672117159,1.0578944835513469,1.5277799269606873,-6.517076515188997
fish-swim,3,1.0176195961911418,2.017790599992101,0.5223952290119115,0.7586952901756884,0.1476107357182208
fish-swim,4,1.0110880496829706,6.955021004828948,1.361879532911187,2.1669213002850696,-8.672634740451663
fish-swim,5,1.0030159943091128,5.829339444951703,1.3058187204708946,1.8898232974996254,-8.679220513689607
fish-swim,6,0.9877774305256632,7.34602233735215,1.4261334669327512,2.323608140773422,-5.164661984969918
fish-swim,7,0.999074381769834,2.0068141261775385,0.573937025682704,0.8622083658916063,0.07251579943581987
fish-swim,8,1.0099510713362743,2.814873057137914,0.6006092642848442,0.8662050180171184,-5.6178095050884735
fish-swim,9,1.001967295293548,2.305846195262421,0.5936747529502304,0.8776466112224302,-0.6219812084183545
fish-swim,10,1.0010099778997428,3.8332865704646544,0.8211121916245749,1.2381202272325982,0.24997696243371337
fish-swim,11,1.0564837447265811,1.5724885905496933,0.4125067849523845,0.6155434426259541,1.109217277723161
fish-swim,12,1.0114759807415943,3.5762213304100166,0.7891914995395003,1.1649148581605862,-2.232264899908891
fish-swim,13,1.016814652091936,3.2378101027821433,0.7334545859407889,1.0516870965296645,-0.6687644839214499
fish-swim,14,1.0345383003163433,1.8266444677514737,0.45917693675575766,0.7565303754927273,0.9775201042432862
fish-swim,15,0.9958205962520532,2.4376216487285496,0.5832399919735477,0.903934712585071,-2.694021789942717
fish-swim,16,1.0120100209642584,2.055418018048297,0.49160155948039724,0.7174230930814862,-0.1527776061920605
fish-swim,17,1.0012802501042901,2.6476982701769587,0.6400180082143158,0.9761808887042652,-3.828819313172133
fish-swim,18,1.0647052673337976,2.406070764449281,0.5946464588210106,0.8632775061535533,2.26238166667169
fish-swim,19,1.0323567486078515,2.7511363905077224,0.5992911791944476,0.9168655750916961,0.38669306128669945
fish-swim,20,0.9986640536165626,4.1249447970108655,0.8664749099666724,1.2726667569897476,-5.345469339606183
fish-swim,21,1.0072686756093174,3.474459927226659,0.7857934831335361,1.1534342027622455,-1.4374392876481537
fish-swim,22,1.0052779334001913,2.141793441448519,0.5473743029851262,0.7536592932154801,-1.1265161551696714
fish-swim,23,1.0065458275504393,2.48449699970658,0.6327481487800557,0.9827081667415061,-0.4628073420410921
fish-swim,24,0.9984369237114792,3.0993188370083278,0.7665375752663386,1.1268454128145602,-0.7633352402716014
fish-swim,25,1.0336289779013983,4.743563781440599,0.9498464855261146,1.4512943821906852,-9.086647698148006
fish-swim,26,1.0016751138951192,2.99334116454702,0.5904778537831417,0.9001895954732431,-0.7685552406843499
fish-swim,27,0.9799393022688151,4.23174062126269,0.9208729827527078,1.391844606545622,-3.53640702331861
fish-swim,28,1.0042649130264463,3.3831712691327156,0.7345362841008042,1.1557642373744224,-4.0398210828759105
fish-swim,29,1.003318210722977,2.3590860690302824,0.593200843675462,0.8384507195955595,0.3169424746690339
fish-swim,30,1.0099447272234041,3.4876214115744295,0.6813261035602693,1.0355853835918931,-1.1379422532255958
fish-swim,31,1.0051062085316191,4.2222719184155695,0.7512232915460753,1.171897651775877,-1.637009641405072
fish-swim,32,1.0024615558141046,3.1758940320822835,0.7039542023788938,1.0591769625204266,-3.5171352248862107
fish-swim,33,0.9929656141302844,4.629216075401591,0.9587399294818629,1.404597266995051,-3.564759871266123
fish-swim,34,1.0,1.9610281930938986,0.4749482167761866,0.7208300262447068,0.756299160171416
fish-swim,35,1.089802239058943,1.7116264630830478,0.4486529932486396,0.6567594728192669,0.8399510665170489
fish-swim,36,1.0394859070348423,2.864214014940346,0.6351933629387682,0.9127832043680009,-0.741132467633264
fish-swim,37,1.0331775145673732,2.450333945991377,0.6129047394009909,0.924819717020777,-1.1596488741893722
fish-swim,38,1.0178087183808855,5.228984694542513,1.2776126983521658,1.8543653862842309,-5.174850174605595
fish-swim,39,1.0015007840055807,4.636453820092019,1.1361658717985912,1.6714263805908702,-5.871065382606496
fish-swim,40,1.0162892869832902,5.24340866847989,0.9413698614766913,1.4103255562478545,-3.1449896600514577
fish-swim,41,1.0,4.809422396351498,0.9945542943680398,1.4183495642230397,-4.206144260178952
fish-swim,42,1.0094806889784165,5.3855209126772365,1.043552962257479,1.5836564734280214,-4.933349515513946
fish-swim,43,1.0062819571897936,2.4645191857139594,0.5677635352587523,0.832984460872399,-0.45927217769240514
fish-swim,44,1.0430005798821438,4.0182254079115625,0.8340185684693997,1.21269945443102,-2.1647124134751223
fish-swim,45,1.009672138570782,2.3962973772567557,0.6799317471946574,0.9873207551032963,-1.9536303637343728
fish-swim,46,0.9975212810967682,3.5871129687980394,0.7706563548596517,1.1946513016410125,-1.656253201006777
fish-swim,47,1.0026823986642992,2.7619581638017183,0.6381930060593788,0.929554930531364,1.9092270267508908
hopper-stand,0,0.9985283573647481,5.34059676675764,1.4177718887889827,1.3228189461086006,-4.1422134474100645
hopper-stand,1,0.9933219702242372,6.636778174871737,1.81940031312216,1.7477320147397986,-5.203851649850506
hopper-stand,2,1.0012381258181977,5.515680406652306,1.4026517934998184,1.3965061771921732,-5.993031871837275
hopper-stand,3,1.0083268904796392,7.545214180360567,1.8075317134628193,1.7349077673203872,-4.199134605638946
hopper-stand,4,1.0061497595561935,7.018879203544676,1.9517051061976995,1.8697647988796995,-1.823954532306196
hopper-stand,5,1.0026787790662992,5.57331364369893,1.4783486409927955,1.4421832171252222,-3.951978129165532
hopper-stand,6,1.0690786611924485,6.911699843838454,1.80077574962695,1.744556763827665,-7.377366928356736
hopper-stand,7,1.0,5.835325361608121,1.5720723363157927,1.5200032050557357,-9.206730148376352
hopper-stand,8,1.009021170142757,7.084878686528138,1.977965101069508,1.8715633393009852,-2.596122698795284
hopper-stand,9,1.0246786513014658,7.395146732922199,2.0035200455339273,1.9711178531557292,-5.52606787952179
hopper-stand,10,1.0005211051571408,5.50497786980243,1.4159097333819863,1.3942311267408531,-6.034894377857029
hopper-stand,11,1.0174135515588985,7.280283019860507,1.9936509916139507,1.8879225903933685,-2.5772856632489507
hopper-stand,12,1.0197651962773089,6.153276853920688,1.6950020260369962,1.6926310355297813,-3.590849618891923
hopper-stand,13,0.9779000183045387,6.196950973285664,1.6920199763969022,1.5962369285301412,-5.985356434716316
hopper-stand,14,1.0020248283711328,6.184010512446348,1.5834458756801362,1.5066469851652402,-5.211678282437191
hopper-stand,15,1.0366628265909688,11.08822056757997,2.7477570695367755,2.5958720870588756,-10.513519804294674
hopper-stand,16,1.0150643706004927,8.641999004500526,2.2447629988075057,2.1341540120528983,-6.91638600749279
hopper-stand,17,1.0025941697527616,9.953970612662683,2.3777320549138268,2.2239196360028552,-2.1679516649533497
hopper-stand,18,1.0017784565469847,7.373949206864835,1.933544357587902,1.8124373206970599,-11.45138721635113
hopper-stand,19,1.009726805816927,7.5062776413380705,1.861871156348365,1.8310056946861446,-9.23839695119134
hopper-stand,20,1.0047532976656044,10.408557041162611,2.6972096559681695,2.589805281617381,-11.68280152712508
hopper-stand,21,1.0,6.145956884340684,1.5919818519393658,1.5500095304103143,-1.2759743844746652
hopper-stand,22,0.9933890153032069,7.319070464909435,1.9212999829980701,1.8727444127003172,-9.240180436031658
hopper-stand,23,1.0110803838958908,6.405081152185987,1.6838719889938067,1.5735000639555496,-12.981055609202969
hopper-stand,24,1.0072676477491385,5.919482104352277,1.5103004594784746,1.4863356599120587,-6.753497408566794
hopper-stand,25,1.0865528688246675,7.539021338651831,2.0075890292799876,1.921776147240527,-14.961362830730842
hopper-stand,26,1.0121096974804902,6.547508518500386,1.7562182272461537,1.7019392221808576,-3.930255783927116
hopper-stand,27,0.994590907182085,8.629337516696616,2.2701200234473347,2.188378374157962,-5.931888707950961
hopper-stand,28,1.0100555058307574,7.111693734854153,1.9779324641610316,1.9114774258659801,-12.501576742923078
hopper-stand,29,1.0079717197180238,7.33256555944616,1.737853737365798,1.6567156862954497,-4.733898012078676
hopper-stand,30,1.0385589411010918,8.10118541806075,2.101010103823208,2.0333087303914192,-12.630703915968631
hopper-stand,31,1.0269192320856548,5.558631821445493,1.506513015824379,1.4397172255746353,-5.847080987914666
hopper-stand,32,1.0423769033739942,4.9811639131696035,1.3520832095512039,1.2546658581509222,-0.7870309264552304
hopper-stand,33,1.0004358172536458,5.903816415553498,1.566235500638195,1.5642615033195464,-4.235055211572778
hopper-stand,34,1.0008867225769291,7.0713042075523065,1.9177409856473904,1.8304410687220514,-5.194579549146987
hopper-stand,35,1.0004376815847806,6.759751804380423,1.865189263705081,1.7836851938267964,-8.0918064859641
hopper-stand,36,0.9934229659134,6.7232353328385654,1.8343694983665662,1.767204319104782,-1.8018021797806085
hopper-stand,37,1.006906600351918,6.112094080197595,1.6987925936208355,1.6424023836074684,-6.769979392247791
hopper-stand,38,1.0029086045258353,9.793231592869784,2.5479916925362662,2.574405075584037,-11.544664351465215
hopper-stand,39,1.0018093449832504,6.566795703779299,1.8312392734979244,1.7259264216300714,-5.348284179989221
hopper-stand,40,0.9963288706909609,6.707765906583601,1.7498516777998296,1.7148475224561552,-9.522020206875538
hopper-stand,41,0.9965964989406089,5.726640196000967,1.5042509142313354,1.518810507382405,-0.12815776329694728
hopper-stand,42,1.0117647176140692,7.509395334643823,1.814255932868779,1.7855077990407175,-9.080988798014587
hopper-stand,43,0.9955369081457548,5.280745647947627,1.4203496241652809,1.3273402915810626,-1.061542714245853
hopper-stand,44,1.0119723964970992,6.00137663310969,1.611289090728216,1.538647168213569,-4.538149367680248
hopper-stand,45,1.0032643668703607,6.5061694385098185,1.7606526463336543,1.6975173733900306,-5.663004127863417
hopper-stand,46,1.0297500755882307,5.301420731098548,1.3830182635723887,1.3199079983273074,-2.085071582835596
hopper-stand,47,1.0103145048203561,6.808033682424113,1.878037964261548,1.7992113645993901,-5.659288867500294
hopper-hop,0,1.3358415336552747,0.5170060761351264,0.21712043725041225,0.2973064944953956,4.848568822987403
